Gene.symbol,logFC,P.Value
UNC13C///UNC13C,-0.177112264,0.02493415
NOS2,-0.144374264,0.024954928
WNT9A,-0.223423036,0.02495974
,-0.171126809,0.024968008
SMIM10,-0.2003159,0.024987042
INSM1,-0.165827927,0.024987247
PDCD10,-0.511536536,0.024987433
DHDDS,0.358020845,0.025002775
RCAN2,-0.229174191,0.025003606
SEC14L4,-0.548376,0.025006844
MIR24-2,0.572486591,0.025010224
ST6GALNAC4,-0.682065636,0.02502515
,-0.156494236,0.025047161
,-0.1612595,0.025050776
OR52A4P,-0.186631427,0.025051958
FAM21A///FAM21C,-0.159874636,0.025057521
TMEM59L,-0.226940136,0.025058998
GRHL2,-0.201084982,0.025059906
HAPLN4,-0.263835209,0.025064688
C8orf44-SGK3///C8orf44,0.233744255,0.025072055
MTMR11,0.2567593,0.025075603
OR52R1,-0.186895145,0.025083085
,0.212047718,0.025092268
PMCHL2///PMCHL1,-0.147142055,0.025092349
PLA2R1,-0.1849554,0.025120808
ASPHD1,-0.193741336,0.025124871
,-0.138395455,0.025131506
SHANK1,-0.1635936,0.02513358
TENM3,-0.134033536,0.025146457
STXBP5L,-0.128951727,0.025151761
LAMC3,-0.185426655,0.02518495
SNORD96A,0.3619756,0.025194955
FOXK2,0.189757009,0.025200953
,-0.302698909,0.025205304
,-0.229191582,0.025210671
SNRPD3,0.355993136,0.02523727
TIMMDC1,0.385621282,0.025254197
MAFA,-0.235882164,0.025270838
,-0.330092145,0.025272383
LMLN,0.341140536,0.025277194
MYL10,-0.162190118,0.025306111
MTHFD1L,-0.132215464,0.025306882
NIPAL1,-0.203079555,0.025315176
,-0.136219318,0.02532202
MORF4L1,-0.171900064,0.025324362
TMX2-CTNND1///CTNND1,0.3656082,0.025326486
DZIP1,-0.209908555,0.025343141
SEZ6,-0.153291564,0.025356354
MLNR,-0.212127636,0.025373705
LOC79160,-0.202551527,0.025381896
LOC401410,-0.219517282,0.025386198
OR2M7///OR2M2///OR2M1P///OR2M3///OR2M5,-0.188528827,0.025409891
AQP11,-0.160137936,0.025416809
LOC90768,-0.214583127,0.025438585
ATG2B,0.160070118,0.02544129
,-0.237548418,0.025454639
SARS,0.312045618,0.025455798
PPM1L,0.267574027,0.025475144
METTL6,0.3532686,0.025494242
FLJ42220,-0.206756691,0.025498215
CSPG5,-0.179194327,0.025504599
PREB,0.1886209,0.025508429
HTR2C,-0.189394618,0.025509108
SNORD116-21,0.925326345,0.025519534
PRR13,0.193224364,0.025523348
MADD,0.329497609,0.025527174
,-0.295100936,0.025531594
GID8,-0.339675027,0.025533407
STARD3,0.156205573,0.025540524
BTK,0.293693473,0.0255417
KRTAP3-2,-0.119839427,0.025554411
KRTAP3-2,-0.119839427,0.025554411
,-0.145209227,0.025597432
HTR6,-0.182178545,0.025598906
,-0.166455645,0.025602056
NBPF25P///NBPF19///NBPF20///NBPF10///NBPF8///NBPF9///NBPF15///NBPF11///NBPF12///NBPF3///NBPF1///NBPF14,0.177704727,0.025626082
BET1L,0.256643236,0.025643267
LRRC24,-0.215773127,0.025646498
ZFYVE26,0.290855591,0.025663119
CHD5,-0.175617782,0.025669644
MYDGF,0.172869382,0.025671304
HSD11B2,-0.180785845,0.025679403
,-0.240712836,0.025688299
TP63,-0.194353627,0.025692347
FAM71B,-0.169167245,0.025706562
WT1-AS,-0.225220145,0.025711713
PARP16,0.323165991,0.02571499
GUCA1A,-0.185700655,0.025717168
COL1A1,-0.178766136,0.02572226
NCAN,-0.159901955,0.025729804
MGAT2,0.268145918,0.025743019
,-0.175173955,0.025745682
MUC4,-0.169075982,0.025775562
,-0.238349264,0.02578601
RAD21,-0.2520191,0.025787684
DBX1,-0.223690464,0.025790438
C19orf45,-0.178854682,0.025793938
TMPRSS2///LOC285847///FKBP5,-0.155571482,0.025798683
KRT17,-0.190290064,0.025799864
RTP5,-0.152954418,0.02580291
MNS1,-0.181747045,0.025807669
SYTL5,-0.120937945,0.02583757
,-0.153403455,0.025879871
KIAA1324L,0.388943736,0.025895377
FAM187A///CCDC103,-0.170677645,0.02593338
HSPA12A,-0.214769182,0.025934224
DCSTAMP,-0.180406282,0.025937142
METRN,-0.235405409,0.025940653
SLC9C1,-0.117473836,0.025952235
ADAP1,0.212820236,0.02599977
C15orf52,-0.154405282,0.026016821
,-0.416143264,0.026022919
RAB40A,-0.1686826,0.026024262
,0.335369664,0.02602719
MGAT5B,-0.159341064,0.026032532
,-0.239278336,0.026033955
FANCE,0.241838673,0.026049172
,-0.264508736,0.026049666
DDX27,0.262338455,0.026065957
PRMT5,0.318668218,0.026077564
,-0.224368482,0.026077715
OR2B11,-0.205370355,0.026084765
NELFCD,0.319595782,0.026107463
GJB7,-0.194825591,0.026123608
,-0.349582191,0.026142463
,-0.126094527,0.026144318
TNNI2,-0.175681518,0.026149764
SPPL2B,0.179912845,0.026177825
PHLDA3,-0.251641855,0.02618135
LOC100129455,-0.188626836,0.026185419
DIRAS3,-0.158386445,0.026207208
OTUD7A,-0.177506682,0.026219886
GOSR1,0.247457,0.026241152
HFM1,-0.165520591,0.026249279
,-0.347635564,0.02625881
WFDC1,-0.187451345,0.026267879
LOC728283,-0.258784509,0.026271744
,0.270891573,0.02627812
ABCB11,-0.144017064,0.026282196
SCN4A,-0.216056036,0.026284829
,0.3482872,0.026302081
,-0.144518655,0.026307731
ADORA1,-0.181411118,0.026316223
H1FNT,-0.177884318,0.026330111
GRIN2B,-0.1958303,0.026335847
IFNA13,-0.219741591,0.02634076
,-0.420991973,0.02635639
PRSS45,-0.154432745,0.026378964
LAMA2,-0.149045891,0.026395054
BPIFB3,-0.206654591,0.026405314
NPIPB9///NPIPB5///NPIPB6///PDXDC2P///NPIPB3,0.252337727,0.026405498
ARHGAP39,-0.169399191,0.026407316
LINC01587,-0.1731836,0.026413396
POLR2B,-0.226780291,0.026417806
RNVU1-4,0.4991692,0.026421304
,0.414736455,0.026430783
SMG5,0.3136542,0.026430929
ESPNP,-0.280674227,0.026432258
GATA6,-0.256821618,0.026444127
CD300LF,0.2935933,0.026453164
,-0.209662955,0.026459241
,-0.343805527,0.026463531
C1orf137,-0.134378809,0.026474824
C21orf58,-0.189052973,0.026477704
KRT8P41,-0.155691418,0.026492747
AKR1C6P,-0.247806536,0.026493704
KCNE4,-0.196919155,0.026534319
,-0.231907982,0.026541955
,-0.533375764,0.026545685
HIC1,-0.199635091,0.026548392
,-0.186178509,0.026551618
,-0.292545164,0.02656414
,-0.200138109,0.026564646
,-0.236194573,0.026576559
TCF7L2,0.357003773,0.026580044
MSTO2P///MSTO1,0.352823064,0.026596506
YDJC,0.2614893,0.02660328
ACOT2,0.175384564,0.026621223
,-0.225693118,0.026630095
CLUHP3,0.451468427,0.026641174
VPS53,0.267000273,0.026649022
,-0.116610609,0.026650793
,-0.163611191,0.026661442
,-0.213884173,0.026666195
POLR2D,0.306740282,0.026669182
TIMP3,-0.213294882,0.026682749
HCFC1R1///PHRF1,-0.154645491,0.026714151
PIGM,0.483512309,0.026716086
SIAH3,-0.199779964,0.026745192
ZNF426,0.425817436,0.026771861
PSD2,-0.176807473,0.026773112
,-0.5843017,0.026786035
,-0.187829927,0.026790959
GTF3C5,0.1914813,0.026797844
ZBTB9///SYNGAP1,0.220170236,0.026820395
UPP2,-0.140638173,0.026832855
GAPDHS,-0.177847682,0.026835053
,-0.222496518,0.026837959
FLVCR2,0.354253618,0.026848016
BTBD3,0.274195455,0.026864565
KAZALD1,-0.171684436,0.02686941
GSPT1,-0.630762636,0.026875943
MOGAT1,-0.162633564,0.026925328
SMCR5,-0.1675503,0.026928367
MAP2K4,-0.338849109,0.026961192
PLPPR3,-0.193703,0.026961572
LMBR1,0.2489357,0.026962401
,-0.171079755,0.026970997
MIR134,-0.195862909,0.026977562
CNKSR3///CNKSR3,-0.148698155,0.026994605
ADARB1,0.397972209,0.02699594
POP1,0.1546265,0.027005612
,-0.440170327,0.027009626
SMAD4,0.135765818,0.027028019
ABCD1,0.284626691,0.027035748
PRR13,0.184810636,0.027041145
SCYL2,-0.188374436,0.02704505
ZG16,-0.168290391,0.027052666
ZNF543,0.377647055,0.027057578
NKAIN4,-0.194915545,0.027069531
BAMBI,-0.197182282,0.027080312
CACNA1S,-0.141708409,0.027087359
,-0.281374764,0.027089439
EIF2B5,0.197512109,0.027094147
LY6G6D,-0.198933136,0.027106952
LY6G6D,-0.198933136,0.027106952
LINC01602,-0.200620964,0.027128811
DNAAF1,-0.158866745,0.027135432
,-0.2068252,0.027144082
,-0.2068252,0.027144082
,-0.2068252,0.027144082
,-0.2068252,0.027144082
,0.389552145,0.027156526
,-0.218904245,0.027175617
,-0.182256255,0.027177807
FAM193B,0.136663945,0.02718702
H3F3AP4///H3F3A,-0.286762091,0.027221265
PPP3R2,-0.253485509,0.027228472
,-0.194065718,0.027239611
CLEC14A,-0.177344973,0.027245141
FAM132A,-0.197953391,0.027251209
HM13,0.174801945,0.027259105
,-0.372269491,0.02728094
RHBDL3,-0.2150986,0.027281329
TCAF2P1///TCAF2,0.226811027,0.027283499
LOC102724984///LOC728138///KIAA2013,0.205921727,0.02728658
,-0.137380936,0.027289987
,-0.164537364,0.027309087
RNF170,0.286528564,0.0273201
TMEM63B,-0.724547745,0.027325203
GEM,-0.174233764,0.027332322
TCIRG1,0.250986364,0.027353462
UNC79,-0.180327618,0.027356298
UBTFL1,-0.175024382,0.027379904
UBTFL1,-0.175024382,0.027379904
UBTFL1,-0.175024382,0.027379904
UBTFL1,-0.175024382,0.027379904
ADAM15,0.245069073,0.027402513
TRIM26,0.2417979,0.027404573
TRIL,-0.160856055,0.027424447
ZC3H7B,0.213050236,0.027427687
ARMCX6,0.253110182,0.027457118
POGK,0.303326127,0.027459763
IGLON5,-0.305787891,0.027465422
,-0.160868155,0.027480039
NAT16,-0.208319627,0.027497709
,-0.149855827,0.027498073
GPR151,-0.168041109,0.027516569
SLC22A31,-0.189350609,0.027552052
KCNIP3,-0.2012506,0.027553543
WASF1,0.253093055,0.027566046
EML2,0.170099027,0.027589274
,0.155266973,0.027590366
PRR26,-0.155351482,0.027595631
DCAF5,0.221707727,0.027599957
,-0.175228345,0.027621446
C16orf92,-0.169862327,0.027639031
VGLL2,-0.147309155,0.027672368
NOL4L,0.165125218,0.027675949
,-0.243405727,0.027676022
,-0.243405727,0.027676022
GTF2IRD2B///GTF2IRD2,0.232434764,0.027678829
DLL3,-0.200607891,0.027683636
CCAR2,0.248315591,0.027689633
,-0.359563718,0.027696312
SOX2,-0.174345918,0.027697973
,-0.196286191,0.0277036
TM4SF5,-0.225251382,0.02770881
,-0.227034318,0.027711075
NUP214,0.171377145,0.027720671
RNF222,-0.182936618,0.027731083
OXGR1,-0.150337709,0.027735186
SERPINB11,-0.176730491,0.027754775
DUSP5P1,-0.232198673,0.02775501
,-0.162974264,0.027769649
HNRNPUL2-BSCL2///BSCL2,0.201799073,0.02777392
,-0.366310227,0.027791348
ZKSCAN1,0.1560656,0.027798951
TGIF1,-0.165547091,0.027802907
RORB,-0.133506009,0.027804583
GABRD,-0.219681609,0.027808718
,-0.1982023,0.027834188
,-0.153061436,0.027840568
,-0.153061436,0.027840568
FCER1G,0.262306909,0.027847147
PCDHB9,-0.141371745,0.027859444
IZUMO1R,-0.174989682,0.027866835
OR5AP2,-0.197739555,0.027868422
,-0.153084918,0.027868801
CCNL2,0.255929864,0.027871487
OMP,-0.1566925,0.02788005
GYPC,-0.540749818,0.027899166
GCNT7,-0.224884409,0.027902469
CLEC4GP1,-0.190812627,0.02791267
,-0.177210009,0.027915978
,-0.267519282,0.027917837
CNN3,-0.192224045,0.027926894
DNHD1,0.406537718,0.027927738
SNORD116-6///SNORD116-2,0.3285081,0.027937797
ZFP3,0.431649827,0.027950773
HTR4,-0.1325884,0.027953888
CT47A12///CT47A1///CT47A2///CT47A3///CT47A4///CT47A5///CT47A6///CT47A8///CT47A9///CT47A10///CT47A7///CT47B1///CT47A11,-0.164419155,0.027982524
ARMCX5-GPRASP2///ARMCX5,0.276607555,0.028029486
,-0.3962496,0.028050362
PSMF1,-0.316681455,0.028054157
ZNF541,-0.159627091,0.028077267
RBM48,-0.249736282,0.028103446
NIM1K,-0.1470363,0.028114267
,-0.178119327,0.028131405
,-0.237075055,0.028132271
,-0.364417755,0.028137193
GPR148,-0.147578682,0.02813777
PLEC,0.197717891,0.028144885
TTC9,-0.209134655,0.028145563
,-0.201377064,0.028146566
,-0.390379318,0.028154948
FABP4,-0.133587145,0.028155031
NEK7,-0.252794,0.028163285
USP26,-0.185212145,0.028214129
,-0.187829164,0.02822033
GAS1,-0.204052755,0.028242507
TRAPPC9,0.237479582,0.028244419
TPT1,0.395987473,0.028251867
DHRS7,-0.288368364,0.02825622
SMIM4,0.3262999,0.028294168
PCDHA2,-0.143513455,0.028316131
B4GALNT4,-0.184312227,0.028318275
NUDT9P1,0.300461464,0.028322914
LOC389199,-0.248146045,0.028324592
CBARP,-0.171722445,0.028341863
ASCL4,-0.185831255,0.028358224
KRTAP10-5,-0.202863145,0.02836454
SNORD116-9///SNORD116-8///SNORD116-6///SNORD116-3,0.902556018,0.028378753
TMED8,0.283410618,0.028387804
,-0.150268845,0.028464629
S1PR2,-0.198774045,0.028494353
GPR84,0.407599373,0.028511738
C7orf49,0.2390587,0.028525878
ACOX3,0.166877745,0.028537233
MIR124-1,-0.1245358,0.028537754
,-0.128485973,0.028539099
PI4KA,0.283190609,0.028550062
,-0.182009718,0.028565516
,-0.221225873,0.028570719
,-0.218176527,0.028577893
,-0.185517536,0.028580312
SLC38A5,-0.837294482,0.028589722
OPN3,0.250921527,0.028594025
,0.228036591,0.028606159
SLCO4A1-AS1,-0.181235773,0.028616469
RNF165,-0.253986736,0.028621969
RPL29,0.219117327,0.028633814
ZNF623,0.257403436,0.02864092
LHCGR,-0.171897909,0.028641841
AADACL3,-0.241819791,0.028650722
SSC4D,-0.172299291,0.028674614
LRRC47,0.164777064,0.028685687
PRR14L,0.173504391,0.028702098
AHRR///PDCD6,-0.118093373,0.028707762
KLB,-0.165420409,0.028711878
LINC00305,-0.165344182,0.028723588
TCEAL6///TCEAL2///TCEAL3,0.157917209,0.028724662
,-0.303990891,0.028732163
SMG8,0.195791555,0.028735141
QPRT,-0.139585427,0.028750576
WDPCP,0.346491827,0.028760299
ALPK3,-0.175583618,0.028816339
RPRML,-0.179084,0.028840195
CCDC71,0.180694773,0.028849534
MS4A5,-0.150058064,0.028855383
ADCY3,0.203512482,0.028865575
SPANXN3,-0.1882709,0.02886896
SOX21,-0.215762727,0.028872465
,-0.174054445,0.028877587
,-0.220352718,0.028890347
,-0.157983691,0.028896822
ISM2,-0.150825518,0.028911759
PCDHB8,-0.209289382,0.028925995
,-0.209113145,0.028936043
UVSSA,0.1899953,0.028937977
,-0.222059009,0.02897231
RGS10,-0.458505509,0.02899592
,-0.176635464,0.028998858
ELN,-0.161770555,0.029034974
HTR1B,-0.134235709,0.029038413
,-0.309437427,0.02903989
ADAM33,-0.156954436,0.029058531
CALCR,-0.159567455,0.029058564
TAMM41,0.396899727,0.02906034
EIF4E,-0.152173945,0.029065542
PIGF,0.348809,0.029068238
COL4A6,-0.160173764,0.029068551
REC114,-0.170624709,0.029079656
CTAGE8///CTAGE4///CTAGE11P///CTAGE9///CTAGE15///CTAGE6///CTAGE1///CTAGE5,0.170042836,0.029083964
TRPM8,-0.151549055,0.029113093
HILS1,-0.146681682,0.029122875
FAM153C///FAM153A///FAM153B,0.336325827,0.029127276
CXCL17,-0.124586345,0.029128629
,-0.180759209,0.029159883
,-0.1712468,0.029169311
EYS,-0.163755945,0.029227549
ASIC5,-0.134666982,0.029233885
MIRLET7A1,-0.1238189,0.029256738
CATSPERG,-0.120920191,0.029260121
,-0.330177927,0.029272208
GDPD2,-0.195202418,0.029276862
,-0.161622127,0.029292014
TAF13,-0.223273809,0.029299369
,-0.2010524,0.029304625
,-0.2010524,0.029304625
,-0.152066636,0.029319383
CHGA,-0.205997391,0.029319819
MEF2D,0.217171145,0.029320681
IYD,-0.169622227,0.029330306
C11orf71,0.310373391,0.029330324
LCN8,-0.336883464,0.029339165
EIF4A3,0.274829718,0.02933954
ERFE///HMGA1,-0.225441673,0.029341544
,-0.275733036,0.02936637
HIST2H2AC,-0.304093891,0.029371608
ZNF202,0.208273382,0.02937357
FER1L4,-0.231521009,0.029388663
ARR3,-0.1462261,0.029390267
WDR26,-0.394136627,0.029390907
,0.388946255,0.029398358
,-0.194526009,0.02943554
RNF220,0.251427018,0.029456025
FHL2,-0.190011018,0.029462131
TMF1,-0.226267764,0.029468996
HDAC3,0.190163964,0.029481864
NCOA4,-0.289254727,0.029484564
AP3B2,-0.172545555,0.029487641
IL22,-0.143253664,0.029494861
GLYR1,0.257541745,0.029503154
,-0.383032982,0.029516271
,-0.261613482,0.029527564
GLRX5,-0.786228891,0.029528079
,-0.164039482,0.02953831
SOX17,-0.213269345,0.029540632
ZAN,-0.160012345,0.029542706
CCBE1,-0.212146155,0.029544547
SATB1,0.257105473,0.029552543
SGF29,0.371072655,0.029562451
,-0.106286491,0.029568215
,-0.135442218,0.02964733
BTBD16,-0.162283109,0.029715533
OR2T10,0.222522691,0.029731016
,-0.238672727,0.029749325
TSC22D1,0.269563518,0.029760402
DNAH17,-0.155886182,0.029763989
ELAVL3,-0.190608809,0.029767003
LRPAP1,0.242040091,0.029772806
SNORD116-29,0.342223682,0.029781659
,-0.221234518,0.029798995
EPS8L2,-0.151886327,0.029802205
CRTC3,0.353428609,0.029815984
P3H2,-0.154113564,0.029817275
PCDHA3,-0.217481555,0.02984207
NBR2///NBR2,0.269353236,0.029843909
YBX1,-0.336881545,0.029851332
PITHD1,-0.721613518,0.029869448
CARM1,-0.653633973,0.029871957
,0.442132827,0.029884207
ZBTB9,0.306757955,0.029898671
,-0.216476764,0.029917158
BRD9,0.284069464,0.029940033
KCNS1,-0.209857536,0.029958771
,-0.140955036,0.02996058
,-0.295711327,0.029969011
PIP4K2A,-0.484279545,0.029973522
,-0.260795727,0.030016792
WNT6,-0.221038518,0.030033344
COL1A2///COL1A2,-0.186030573,0.030045897
MED8,0.242788636,0.030054895
CDK11B,0.199812455,0.030062683
LINC00955,-0.184288891,0.030067478
GPBAR1,0.2768014,0.030073136
,-0.187633636,0.030075668
CPT2,0.224801673,0.030078671
,0.291969827,0.030099293
SUMF2,0.445545936,0.030111079
FOXR1,-0.170169791,0.03011869
C11orf96,-0.216113755,0.030123645
OR1N1,-0.1355374,0.030133914
,-0.226746682,0.030139641
C11orf31,0.304821627,0.030143055
SLC26A6,0.181490209,0.030161583
RARB,-0.149543773,0.030165498
KLF17,-0.179738209,0.030168773
OR1M1,-0.149414009,0.030194998
ST5,-0.173387782,0.030205423
,-0.118769564,0.030208227
SUGP1,0.138752873,0.030211125
GTPBP2,0.3611107,0.030248071
RAP2C,-0.184211955,0.030254048
ARAFP2,-0.177798764,0.030257968
ARAFP2,-0.177798764,0.030257968
CDC45,-0.120699809,0.030262667
,-0.206351336,0.030283612
SLA2,0.352622418,0.030318668
DKFZP434K028,-0.194120391,0.030319989
FRAS1,-0.127651555,0.030342926
LRP5L,0.128948555,0.030348078
ELP5,0.340403327,0.030352835
GAB4,-0.124329009,0.030354384
RRAD,-0.175501309,0.030364589
MRPS25,0.334571109,0.030390677
SNORD116-9///SNORD116-7///SNORD116-5///SNORD116-3,0.851326409,0.030418197
SNORD116-9///SNORD116-7///SNORD116-5///SNORD116-3,0.851326409,0.030418197
,-0.269190945,0.030430742
TEKT5,-0.1732488,0.03043311
EGFL7,-0.163126082,0.030439713
SUOX,0.285678527,0.030452483
HES7,-0.200121645,0.030485222
HTR3A,-0.178211882,0.030486142
,-0.197309509,0.030491987
LINC00477,-0.193056973,0.030492878
,-0.190471291,0.030499869
GDF7,-0.178452391,0.030501503
CTC1,0.307731727,0.030514053
,-0.262234273,0.030530069
,0.675714245,0.030553085
ME1,-0.272927882,0.030562887
DCAF6,-0.380164282,0.030568508
ATP5L2,0.2636711,0.030579047
HNF1A,-0.198779909,0.030601137
,-0.193738627,0.030611326
NOL12,0.152793991,0.030622022
MMP2,-0.1629338,0.030634204
MMS19,0.295607864,0.030641741
,-0.269257027,0.030647439
,-0.165267636,0.030662655
SLC9B1,0.497895164,0.030664766
TOMM22,0.437464318,0.030675616
OR2V2,-0.131540545,0.030688824
TMSB15A,-0.210119236,0.030710824
MIR339,-0.253565582,0.030714257
MEA1,0.254918218,0.030716863
FKBP2,-0.128836636,0.030718539
,-0.338626582,0.030728533
DBNL,0.215755455,0.03074401
LINC01561,-0.153165509,0.030748766
SMIM24,-0.516892982,0.030764152
ZNF512,0.400279273,0.030766563
CD200R1L,-0.167508845,0.030781119
GPR17,-0.188767591,0.030785337
NXPH4,-0.193927809,0.030786572
CBFA2T2,0.289221091,0.030798741
HPN-AS1,-0.155147591,0.030820706
SLC17A8,-0.157821936,0.030842097
HS3ST4,-0.171522345,0.030850472
MPDZ,-0.150829927,0.030887736
KRTAP13-3,-0.151513718,0.03096063
FLNB,0.263613418,0.030967392
TCAF2P1///TCAF2,0.197628127,0.030977997
AP2A2,0.144774927,0.031007595
C1QTNF2,-0.175833091,0.031021437
PHF12,0.281228791,0.03102658
TMEM202,-0.138917427,0.03104175
OR4K15,-0.2235171,0.031050101
,-0.302638336,0.031050469
SDCCAG8,0.187901845,0.031052632
RBM15,0.210845755,0.031079904
PTCHD4,-0.201626964,0.031090039
RAET1E,-0.1492751,0.031091562
CD276,-0.202079509,0.03109827
ACSS2,0.288840436,0.031113103
NUMA1,0.285605355,0.031114284
IRS4,-0.132836927,0.031146757
,-0.178236936,0.031151358
HNF4A,-0.155768845,0.031154641
,0.165946673,0.031173829
,-0.197559482,0.031223989
SIX4,-0.188386036,0.031245192
,-0.204918482,0.031246739
,-0.358109536,0.03126901
NSUN5P2///NSUN5P1///NSUN5,0.300707055,0.031295087
CD46,-0.271476,0.031303493
PIRT,-0.178653991,0.031316683
MIR135A2,-0.111642827,0.031335346
MMP20,-0.156390036,0.031337012
OR2J3///OR2J2,-0.147796273,0.031347051
OR2J3///OR2J2,-0.147796273,0.031347051
COL11A2,-0.135065018,0.031354548
GLE1,0.172826327,0.031359276
DALRD3,0.181023809,0.031363566
,-0.138845964,0.031365376
GPR3,-0.200891773,0.031397561
TMEM218,0.229816136,0.031398283
RALGPS1,0.156613045,0.031401228
LINC00311,-0.176370555,0.031405639
,-0.213678818,0.031409716
ZFPL1,0.162294927,0.031413469
TTTY1B///TTTY1,-0.1388133,0.031469109
TTTY1B///TTTY1,-0.1388133,0.031469109
,-0.463936382,0.031476803
,-0.435523127,0.031480586
CCNI,-0.242077818,0.03149673
C19orf43,-0.144544991,0.031499899
SPECC1L-ADORA2A///ADORA2A,0.223234682,0.031513106
,0.399728682,0.031521165
,-0.235135455,0.031525526
WASF2,-0.327587218,0.031532275
BRD1,0.202281018,0.031547582
,0.220806745,0.031551398
YIF1B,0.179348955,0.031554762
,-0.185816727,0.031573624
SLC35E2B,0.224032364,0.031574031
LOC387720,-0.242739818,0.031600868
,-0.188096282,0.031607481
ABCC10,0.294388627,0.031619085
RNASEH1,0.249638445,0.031641459
TTC9B,-0.163597218,0.031663728
,-0.199348645,0.031665165
ADAMTSL1,-0.148420891,0.031666979
,-0.419613136,0.031669185
ADRA1D,-0.175092764,0.0316812
SLC16A4,-0.201535055,0.031684069
OR2L8,0.613468164,0.031687381
SNORD116-22///SNORD116-21///SNORD116-20///SNORD116-18///SNORD116-17///SNORD116-16///SNORD116-15///SNORD116-14///SNORD116-19///SNRPN,0.708642409,0.03168791
SNORD116-22///SNORD116-21///SNORD116-20///SNORD116-18///SNORD116-17///SNORD116-16///SNORD116-15///SNORD116-14///SNORD116-19///SNRPN,0.708642409,0.03168791
PSKH2,-0.201467191,0.03170926
DOPEY2,0.213098727,0.03172306
LRRC37A6P,-0.166088627,0.031732548
FOLR2,0.267237118,0.031754895
,-0.1869231,0.031796001
ACSM6,-0.152008127,0.03183916
TMEM260,0.197755645,0.031855528
H2AFZ,-0.207911964,0.031868222
SUDS3,-0.170000873,0.031889724
LHFPL5,-0.182529618,0.031891444
,-0.254705727,0.031913467
EML1,-0.1330879,0.031917586
NAA60,0.141187636,0.031922677
SDF4,0.129082836,0.031942018
PCSK9,-0.171632009,0.031960956
ZNF696,-0.140084445,0.031964895
,-0.264771236,0.031968587
LOC101927830///TMLHE-AS1,0.3233586,0.031979933
LOC101927830///TMLHE-AS1,0.3233586,0.031979933
FASTKD5///UBOX5,0.178746282,0.031985393
PLEKHA2,0.209286273,0.03200008
KMT5A,0.150654109,0.032002917
PRSS16,-0.140883327,0.032046865
,-0.207765027,0.032059911
A2ML1,-0.190701882,0.032063118
UBE3B,0.130679491,0.032068905
KRT85,-0.185807991,0.032073763
RPL23AP5///RPL23AP82///RPL23AP7,0.2513466,0.032091299
OSR1,-0.259589927,0.032107576
,-0.185754445,0.032109948
,0.224572691,0.032112058
CHPF2,0.188874955,0.032121548
TMEM191B///TMEM191C///TMEM191A,-0.166119555,0.032125059
PENK,-0.156999427,0.032135982
MIRLET7G,0.252901218,0.032147355
BPESC1,-0.203530773,0.032155934
RET///RET///KIF5B,-0.156599436,0.032165189
,-0.1675311,0.032173442
,-0.137456709,0.032178784
ZNF671,0.237119164,0.032208481
SMS,-0.157303736,0.032236628
CIAO1,0.202754455,0.032246647
TBPL1,-0.337678018,0.032247092
KCP,-0.1978199,0.03225588
HNRNPH3,-0.201012473,0.032280969
TRIM4,0.326959473,0.032281863
KLHL4,-0.166331918,0.032295433
FOSB,-0.188871036,0.032302077
SPANXC///SPANXD,-0.194942745,0.032309795
PON1,-0.148233191,0.032311125
ASXL2///ASXL2,0.192483973,0.032314063
TMEM258,0.389473509,0.032336035
,0.382628682,0.032339073
,-0.177578355,0.032356303
RNVU1-4,0.465162736,0.032379945
RNVU1-4,0.465162736,0.032379945
,-0.145513855,0.032402056
,-0.170509945,0.032407587
,-0.126333636,0.032408567
C1orf158,-0.203342955,0.032412156
OR2V1,-0.135809064,0.03241567
DNAH7,-0.198033645,0.032446438
,-0.139554718,0.032450439
LINC00885,-0.224134973,0.03246516
ITPR1,0.249228291,0.032469788
,-0.221070791,0.032496092
C10orf95,-0.198641891,0.03252293
SETD5,0.201351,0.032537582
ACSM2B///ACSM2A,-0.136859864,0.032542357
TMEM196,-0.187432145,0.032557766
SYT14,-0.148526255,0.032590849
SLC12A4///LCAT,0.146791209,0.032631703
BAG4,0.135255336,0.032649073
ATF4,0.227462636,0.032655375
LCE1F,-0.207344173,0.03267526
FOXI1,-0.156193509,0.032683626
ZNF440,0.269535482,0.032686018
SNORD51,0.209068009,0.032694467
ZACN///EXOC7,-0.1628558,0.032698858
ZNF664-FAM101A///FAM101A,-0.151932536,0.032710877
NKX2-4,-0.242550173,0.032742965
G6PC3,0.324361364,0.032754124
TMEM208,0.363691455,0.032783688
KRTAP13-4,-0.195722673,0.032784965
PAQR9,-0.245662564,0.03279736
NPB,-0.2621129,0.03283533
NPB,-0.2621129,0.03283533
TMEM72,-0.183502591,0.032860674
,-0.187843018,0.032872731
PCDH19,-0.151189591,0.032879096
,-0.206864209,0.032908162
SNORD116-13,0.522410182,0.032910671
EIF3F,0.284622827,0.032922421
HIST1H4A,-0.208148227,0.032933179
FLJ13224,-0.130351282,0.032961885
OR2A25,-0.168837036,0.03296632
SPATA22,-0.166984909,0.032975292
TRPM3,-0.130787491,0.03300981
,-0.218915518,0.033022253
,0.442049664,0.033022721
SAP18,-0.171221864,0.033022983
RGS14,0.225079273,0.03303042
SYNPO,-0.138538764,0.033032125
RAC2,0.173397636,0.033032458
PCDHB6,-0.163560109,0.033034781
,0.277767245,0.033040039
LINC00313,-0.141661473,0.033052675
